block_time,block_number,contract_address,sender,recipient,tokens_transferred,tx_hash,index,tx_index
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x11f26c0657604708119cf80b1a02bd24c2a95b11,1379.479035,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,566.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x645e4695b044a508f17f39c42e778ce040d19d0b,1445.6601320000002,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,567.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x463e59022b8bbfead4b00869600d42eaaf0931a4,1453.757999,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,568.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xdab1f421f7ace1176ef0b615011b5e7b45ee106b,1246.25731,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,569.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x9c6ac95522f1c33bc3c62852cce41bfbb29faeb5,1214.1053390000002,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,570.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x563ed1627bb0a3e9acaaf341e0fc4a588f775cfa,1415.279356,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,571.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xf9bf23272de387a2939ca52b8aaa9bb2c2ed059a,1228.572061,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,572.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x8088184b4ae899e9cf42264be3a7e8b5de109c40,1157.501411,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,573.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x05d3d380e8ebccb60c67fffe08bf4867c1620e4d,1429.101529,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,574.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x2b28127594e470796eba3fc955fb1ee8a7b0e181,1256.2599480000001,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,575.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x583f8b63512a2c7f013e8ad00a05106852e18f3c,1395.112152,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,576.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xfd9c9975d4e5da941ae85845e383ed4898ed9dd9,1034.99448,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,577.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x4cc74332f12255f0a78a93235f22f1bec9cac54f,1318.077468,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,578.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x0cab21af157fddb6db3b9281a5a2f7d9de95d836,1349.156112,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,579.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x64d4b07e67b0f266c40f2b86753899f90e53bef4,1440.783329,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,580.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x053035c5edcaf06e0e0a234cadd53a315cd163b0,1013.968301,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,581.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xa8ba3a073197e0e59c2cb7834198404737dd3b52,1339.512773,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,582.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x25c52e67650d401e5821deb0725de8969ffd1171,1306.864307,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,583.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xd72b0e9d7889b7a561cf7d7ab4e95ca55e258adf,1266.670253,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,584.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xb42f00f277ca34e00f7a06798e01e5773a5031fd,1462.2060970000002,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,585.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x06eadf8eb1c4ff189bdcfba2489c1a9fe2c33949,1620.012307,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,586.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xa0363905619ab29a4746472b98024f115cad4070,1244.347928,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,587.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x700ce3ab504fafb06938fb20c3fb4624214a83fc,1347.723536,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,588.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x22b058ea69b0003e57893c60c3a8ae2fceb82709,1470.297055,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,589.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x2265a93a27846bef491039bda94603d36aedc16f,1326.395357,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,590.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xf5ac1b655d5ae3ce6778975515839f4a459bdb64,1490.005285,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,591.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x80adebd9235f0b5af50c4fa380a6ba1810b16560,1372.175421,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,592.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xbd3ad2fe90f6b53eebb5b1493f36d8fefd1144da,1488.375735,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,593.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x1b87151acb0e012c69fcefba9620b835a2a50c97,1419.914963,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,594.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xc948ebc0eb493c52acaffc231260a54d0b408fcf,1173.876811,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,595.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x4ff9ca2f5f59b4d53c2ea74d22bdc58398022fa1,1157.319488,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,596.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xb9b6ff5de1d7981cdd0980a8da9554f410dd9f06,1472.520713,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,597.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\x5cec237847060965cb6d20f570bdcce12058072d,1752.485888,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,598.0,246.0
2022-01-30 21:01:32+00:00,14109477,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd152f549545093347a162dce210e7293f1452150,\xeec376963e1a44a25c0017dba3a640e97cf9de05,1269.000468,\x57075f1ad368530a9255424dd0cea52d6e6308a5098f9267fed9940d2e84262b,599.0,246.0
2022-03-12 12:36:13+00:00,14371985,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x9f2043246d0116d4aa2979c848bc35daded2877f,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2528.0741879283596,\x6c2665485021134b33a8bfafc923735eec913cc7eca6de17aeb4d5593f29dd4e,260.0,200.0
2022-03-12 12:44:52+00:00,14372029,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xe32fd791a8993d75632d94c355ca1ffde1ede15e,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2523.031671597443,\xf5fb83b19dae84c6e8fa9987bca1fdb58b2642cc454170da6b7910ee9caad3d4,179.0,125.0
2022-03-12 12:55:10+00:00,14372067,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x5ab7cae6a7206ef3e286cdf3076fc57a681bad2e,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2526.377867748063,\x01e7da7af79e1fa242187ac1ec98fafea91f39945fa9c2ce4c20e0eb8df3a8c5,530.0,244.0
2022-03-12 12:55:38+00:00,14372070,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x9887169256a9f84b18057dd626f012b0c7f310d1,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2526.5451789065023,\x1cb67e41a01658a7cf26cf6f9130a44208ca60dc05ac272803077e2b6b1b600f,819.0,159.0
2022-03-12 12:58:50+00:00,14372086,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x736bb01236b644ce00d3ec5933df8114afc1a7b4,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2566.532219099307,\x2b9d7308d7d220f215e20f99f6de25d5082f5656ef3c2e047170a2b2a97dcb19,284.0,142.0
2022-03-12 13:09:40+00:00,14372127,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xb7b4ebd882e92355ab8aeb56774cd45f330f5281,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2558.166729950855,\xd5e8dd61888ccf5dbaa0b8ceb84df1abefe0f7d9ad729ed7f00768325a7b53b1,110.0,182.0
2022-03-12 13:12:37+00:00,14372139,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xa5a8946aba0b94e5f8593d11ef6e758526574ade,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2506.7305946100496,\x3cb397db4327bf6100667566da2f175b610f67516b943db0d97ab92f48dd6702,280.0,179.0
2022-03-12 13:16:09+00:00,14372151,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xebdeb03d58d2a96216aa99e37f04ced419a10e7e,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2499.9487417922865,\x0b319971cb62e87dec109a62c588bc6ce8dd05666f4206e1c6b700df11fb276c,155.0,133.0
2022-03-12 13:19:00+00:00,14372166,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xb83450a1dc2edf57baa708f220b33b1874f9bad0,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2481.318526373398,\x46bd088c88b1a70ddd26a4ee5a1a5713daeca289b2e2e147e907a1dcb3c785de,171.0,187.0
2022-03-12 13:21:45+00:00,14372182,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x25feb66bc1e12b6d8c96a0f00c0981ddcf37ce93,\x4ea4d3c43c0b7faff30ebf730816a3b561b51634,2493.03342437668,\x79621cf805b9a6aafd22cdc5ce0f73137e0c1e20918ae2e2b6634dd3fc0fb294,225.0,199.0
2022-03-31 21:49:30+00:00,14496453,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x7e8ae22d689540dbfb5ce742e30ebefcb2c646dc,\x701152ab7a22eae7a1bdd090f8466b6b1ea41ee5,9873.994829998717,\xad21680b1a1ac73fa3fe92d2b5fd128f48626d18747589b24cae26b00efeea7a,684.0,288.0
2022-03-31 21:54:47+00:00,14496473,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xd1bf9d4414fa5a9681568ca424feef89f7b51233,\x701152ab7a22eae7a1bdd090f8466b6b1ea41ee5,10268.954768438853,\x0b7520ca5a518b813300890f93922ebd2f3b9c03599bd3b9dda20e500bbf63c7,409.0,296.0
2022-03-31 21:55:46+00:00,14496476,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x6556d8861674ab969ef5e40180e24a04be1778b1,\x701152ab7a22eae7a1bdd090f8466b6b1ea41ee5,10189.960346166466,\xbaf71a8ef799936995d53cae1cc7a9c97961a009e59be9457cf48d93a114758b,124.0,78.0
2022-03-31 21:56:15+00:00,14496478,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\xaa57a1a78e1f0127a2e416ec6849dab6af9d39f0,\x701152ab7a22eae7a1bdd090f8466b6b1ea41ee5,10842.806765742318,\xee822e855adfb2cfc7b8b42df6f77ee27e29c0abd854ec4d163ddd673bee7e74,68.0,48.0
2022-03-31 21:56:41+00:00,14496485,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x6be8e110c6c9dcf05e58bfb19a3d3fb5130d57dc,\x701152ab7a22eae7a1bdd090f8466b6b1ea41ee5,10245.07809720051,\xdd2581dac74e746f88ee58fdb3647bb44d97d41bb5aadd4e030f642a76189ad1,213.0,186.0
2022-03-31 21:56:57+00:00,14496487,\x7edde0cb05ed19e03a9a47cd5e53fc57fde1c80c,\x9e8a1b1d3eefeab8869a9bcc5fab117b3943fff6,\x701152ab7a22eae7a1bdd090f8466b6b1ea41ee5,17524.631267061257,\x056037172ff85c3320c14340566917b8fd10511d80bc179adc271540678618e7,315.0,268.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xd98a122e466cdd6967770d5aa482e8dfae31419a,\x1318fba089731549275532137f30ad878cea9e49,285.4132012818165,\x2fd1c8ebc62c678de110c2a3f3cbd1b7d577632aa27ab282020e2be6052a9a57,146.0,571.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xc41c96d3f7fd42039c050c9e9c9842de4845fdd9,\x1318fba089731549275532137f30ad878cea9e49,414.2997654285123,\xea075b76a3579b9088c7164ae07357942b10732eee6cf7e2fb3ed8ec24b8ca22,147.0,572.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x35807486d8275c758b029304200a6fedb5c5032e,\x1318fba089731549275532137f30ad878cea9e49,160.0,\x1e7b3a070a79d4cc98a8675ed9db97c117e9ca34576cf6e5f44c5abc8ce80528,152.0,574.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x4c30eea11995e187f38601200faf980e9386a690,\x1318fba089731549275532137f30ad878cea9e49,160.0,\xd943ffabd7de6e1c8c40991225fbc98d468b2409520ceb99479086fd7b50ed09,153.0,575.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x02ca45f5a62143becc50c322c87555781cfaae72,\x1318fba089731549275532137f30ad878cea9e49,160.0,\x070cc69c5dfc8de7bb88cdbc328caf886685db7943887fb51c6a8d8e1a761011,154.0,576.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x36ceeffcefc7c0f65cdc354fc251ac1d1a7bf861,\x1318fba089731549275532137f30ad878cea9e49,160.0,\x75be12049c503698dc909d71b05b245d64fb9057719b143d724c714c1f6671f0,155.0,577.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x73a0648c2a659ce02b9f8a23f14395e59abcac1b,\x1318fba089731549275532137f30ad878cea9e49,160.0,\xb9ac4c98a7dc6895d631db514115818a6b7c12a0109bbc3255f59ee7cbc48e5f,156.0,578.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x76f3d9c77e0f6b548cbfc70798113c4a90db8b6d,\x1318fba089731549275532137f30ad878cea9e49,160.0,\xc60be88ad4e478b00a8a7b4017ae14576485f2402e895e901304e0556e987199,157.0,579.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x7c43214bf9ef79ff1fcbc0e477e0dc36897db326,\x1318fba089731549275532137f30ad878cea9e49,284.04866600538674,\x2ab45f93fd2bf885f228b3e5ebc94ca1808d6c14cc6658144682ed3cd6d614b2,167.0,583.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x457da487ceee7d89bdc85848d405158a77a44bc9,\x1318fba089731549275532137f30ad878cea9e49,656.1946640912907,\x0c2bb09181100f8417e0a224bf9d4fc71e753f05b5dbeaf4752280806132d2b7,182.0,589.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x76cabcb35a953912f95b47ef2285a156d527c709,\x1318fba089731549275532137f30ad878cea9e49,285.2891526496526,\x4f777b6b71f75fe59f299e3e1034970dbc3cd669e1e2abfa1d86e2516b46bd73,183.0,590.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xd05136658faa1ca188adffc796b1e51167d3a251,\x1318fba089731549275532137f30ad878cea9e49,177.61510828639524,\xbc2c82d97b2a8380810f38ef034a8ccba8ce195fec09d7f00a068abea2ce619d,184.0,591.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x663736e59082689046799b2fd49e724a84b51d7f,\x1318fba089731549275532137f30ad878cea9e49,284.04866600537025,\x0543159ccc6f7cfee74483830d1e11e08254261db465530367ead64feec0b0c7,185.0,592.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xd6876be086816f6f117a51777e77eada418321d4,\x1318fba089731549275532137f30ad878cea9e49,160.0,\x21ad0a2b8f2d6f1fa1be33656611078a0146d37928998ffb648cc236b122546f,186.0,593.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x1318fba089731549275532137f30ad878cea9e49,\x1318fba089731549275532137f30ad878cea9e49,485.2673555293549,\xc817979e0e10f92a96e9e23cd8dbfda6c917d7cd4ee2d35a757c458f002b61de,187.0,594.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xb38e1c57a71c4584554a859b42633601c0d31be3,\x1318fba089731549275532137f30ad878cea9e49,160.0,\x0de88016b68f02571c09ec0bea99d1ab717f63f979290ba77857c5eabcdd8647,188.0,596.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x34c65d21dc2ded4afae9a1f86b9536485b3daa82,\x1318fba089731549275532137f30ad878cea9e49,408.09733204589253,\xd4403ee4d83eb4de93d78cf59efadf19ae0de54c0649ada44b77a0f239f12919,189.0,597.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x19275beb75fb14ce2ed58b684dc286f402721c58,\x1318fba089731549275532137f30ad878cea9e49,285.2891526496545,\xd54d5f3221c7fae62ee245914da993da5673224fe3f9ed2cec0048d9cbfa5be0,190.0,598.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xb1411920932436e51c4729aaffe14283a6c37ce7,\x1318fba089731549275532137f30ad878cea9e49,160.0,\x198e1e449cc46ff9fa8781d1781cb4603dea035dfb72674f2944364fa75377b6,195.0,601.0
2022-03-13 05:47:04+00:00,14376556,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x901cbcc34784426a82b6a602aefa98fe0ba7c59f,\x1318fba089731549275532137f30ad878cea9e49,284.04866600540174,\xc2b30a370335636f8a4edf58e6db3e53889671f42454a31cd670ca02cf86b9a1,196.0,602.0
2022-03-26 22:36:51+00:00,14464524,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x6a257f1dbdda0a337e13b8d99bb79d24e1cc1b76,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,108.75184904647426,\xe1ae6ffc2f6f38976beff5598613d80b69e21054bda9183253bc77a17b6fbbdd,382.0,180.0
2022-03-26 22:36:51+00:00,14464524,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x1c005e08b4fb4e1fcab745a649200367d8b76179,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,93.68178405143254,\x5d98b29054ad2f8d39e481d4da5bd828c298aecfae47eb8f7bfcda34fb6942b2,383.0,181.0
2022-03-26 22:36:51+00:00,14464524,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x86356c700a210f754fbf990ec2a8f23784a1dcc8,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,85.04242232646584,\xab5d87f189f4db42ec3880ddb9e2e33ca0383800358933f1b37e087c08fc6467,384.0,182.0
2022-03-26 22:36:51+00:00,14464524,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xb1953c77a300eda31d1eab504d6b9f5e913adef4,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,151.04774318400473,\x0c958840b95ea7ed1969c1be7b3cf54a32093eb49af62662eb6773372f2c6f42,385.0,183.0
2022-03-26 22:36:51+00:00,14464524,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x084bc724db697d61dfc33259c302ffba1cea2028,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,151.04774013120385,\x03af360ff63b05e6ec3c68eb4c682269e8c06004acbcde824eb058f16d5f1e4b,386.0,184.0
2022-03-26 22:49:00+00:00,14464584,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xd5ca005b494b821f6c6f81622945529f25548bd2,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,152.03464002276766,\x43b9d0d62ea210e6c0c5823a4755604c22ba53517cc85d2af2535eede0e4c446,503.0,155.0
2022-03-26 22:49:00+00:00,14464584,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x39721321db276205898f70a86c96b8db27c1602e,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,152.03463693972324,\x9f586fb72b86965a671f4f014fc8bef8b13065888cbc6ef1352c59de266b2240,504.0,156.0
2022-03-26 22:49:00+00:00,14464584,\x9e030b67a8384cbba09d5927533aa98010c87d91,\xccccb628da9440abf500187305f88d16ccff6523,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,161.78489149657693,\x49c8660683d74e6f7cc76e89fe606d6e0df2e54c8d3ec1c8a7a850009558bae1,505.0,157.0
2022-03-26 22:49:00+00:00,14464584,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x17bb855c24a45715b5eb77be2d853bbbf90a0e7c,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,176.0060244574721,\x64c9ef04e9c0af85f7612f0307e5b8d9596aed13d1c1051fd08b6d1feb2cb524,506.0,158.0
2022-03-26 22:49:00+00:00,14464584,\x9e030b67a8384cbba09d5927533aa98010c87d91,\x517f1c312cc2ceb0a298a20537f52348e7cdd7e6,\xf1f1473649bd9de4a017bdc15a0933c9f38ce8bf,164.05920391829852,\xff05078fc75c6cd0b1d85c65143cee1dde3b51612dd486f4e6b6639aef9d3fa3,507.0,159.0
2022-03-31 16:29:24+00:00,14495038,\xa47d1251cf21ad42685cc6b8b3a186a73dbd06cf,\xb8c0cda4b56c2de45dd68a180cebf1eff31092a6,\x2935593fa830fc6e61e61ee291500b5001d1aa08,224.57644933111106,\x1e01bcd6f7e601537dad1f65d08dec9a85c002f9675b6f373fae2cd6f3b21ca3,546.0,237.0
2022-01-18 09:53:45+00:00,14028816,\xa8d4433badaa1a35506804b43657b0694dea928d,\x67ff6ea8000ab345883ac3bbf4a26e865e6dc7cb,\xbc5868df9e4fb59c09d44e6a19da814996e0794b,0.00181062626605822,\x477754428d15098f0c4c139456a9736e738353d081cde60f1a6cc0f0aa801183,77.0,76.0
2022-01-28 16:41:20+00:00,14095311,\xc9ad279994980f8df348b526901006972509677f,\x89b8992aec28d34ed8579fde2b10b872dd26e617,\x21ae46ba2e14c70bf4cf135931020bea69f1c3ec,314414.0646504233,\x38ce173b7498a324dbee4b0e09b999fd21a03ffa3d66075961fc4f0b5c630aab,299.0,213.0
2022-01-28 16:46:50+00:00,14095335,\xc9ad279994980f8df348b526901006972509677f,\x21ae46ba2e14c70bf4cf135931020bea69f1c3ec,\x89b8992aec28d34ed8579fde2b10b872dd26e617,314414.0646504233,\x5ce9435031ace662f69328b6620d43f751519ab7955501e0096f4f959ad52b09,173.0,57.0
